software,version,date,time,output_file,data_file,file_path,study_name,model_number,subgroup,model_type,subject_count,wave_count,datapoint_count,parameter_count,LL,aic,bic,adj_bic,aaic,has_converged,trust_all,mistrust,covar_covered,ab_TAU_00_est,ab_TAU_00_se,ab_TAU_00_wald,ab_TAU_00_pval,ab_TAU_11_est,ab_TAU_11_se,ab_TAU_11_wald,ab_TAU_11_pval,ab_TAU_01_est,ab_TAU_01_se,ab_TAU_01_wald,ab_TAU_01_pval,ab_TAU_10_est,ab_TAU_10_se,ab_TAU_10_wald,ab_TAU_10_pval,ab_SIGMA_est,ab_SIGMA_se,ab_SIGMA_wald,ab_SIGMA_pval,aa_TAU_00_est,aa_TAU_00_se,aa_TAU_00_wald,aa_TAU_00_pval,aa_TAU_11_est,aa_TAU_11_se,aa_TAU_11_wald,aa_TAU_11_pval,aa_TAU_01_est,aa_TAU_01_se,aa_TAU_01_wald,aa_TAU_01_pval,a_SIGMA_est,a_SIGMA_se,a_SIGMA_wald,a_SIGMA_pval,bb_TAU_00_est,bb_TAU_00_se,bb_TAU_00_wald,bb_TAU_00_pval,bb_TAU_11_est,bb_TAU_11_se,bb_TAU_11_wald,bb_TAU_11_pval,bb_TAU_10_est,bb_TAU_10_se,bb_TAU_10_wald,bb_TAU_10_pval,b_SIGMA_est,b_SIGMA_se,b_SIGMA_wald,b_SIGMA_pval,a_GAMMA_00_est,a_GAMMA_00_se,a_GAMMA_00_wald,a_GAMMA_00_pval,a_GAMMA_10_est,a_GAMMA_10_se,a_GAMMA_10_wald,a_GAMMA_10_pval,b_GAMMA_00_est,b_GAMMA_00_se,b_GAMMA_00_wald,b_GAMMA_00_pval,b_GAMMA_10_est,b_GAMMA_10_se,b_GAMMA_10_wald,b_GAMMA_10_pval,R_IAIB_est,R_IAIB_se,R_IAIB_wald,R_IAIB_pval,R_SASB_est,R_SASB_se,R_SASB_wald,R_SASB_pval,R_RES_AB_est,R_RES_AB_se,R_RES_AB_wald,R_RES_AB_pval,a_GAMMA_01_est,a_GAMMA_01_se,a_GAMMA_01_wald,a_GAMMA_01_pval,a_GAMMA_11_est,a_GAMMA_11_se,a_GAMMA_11_wald,a_GAMMA_11_pval,b_GAMMA_01_est,b_GAMMA_01_se,b_GAMMA_01_wald,b_GAMMA_01_pval,b_GAMMA_11_est,b_GAMMA_11_se,b_GAMMA_11_wald,b_GAMMA_11_pval,a_GAMMA_02_est,a_GAMMA_02_se,a_GAMMA_02_wald,a_GAMMA_02_pval,a_GAMMA_12_est,a_GAMMA_12_se,a_GAMMA_12_wald,a_GAMMA_12_pval,b_GAMMA_02_est,b_GAMMA_02_se,b_GAMMA_02_wald,b_GAMMA_02_pval,b_GAMMA_12_est,b_GAMMA_12_se,b_GAMMA_12_wald,b_GAMMA_12_pval,a_GAMMA_03_est,a_GAMMA_03_se,a_GAMMA_03_wald,a_GAMMA_03_pval,a_GAMMA_13_est,a_GAMMA_13_se,a_GAMMA_13_wald,a_GAMMA_13_pval,b_GAMMA_03_est,b_GAMMA_03_se,b_GAMMA_03_wald,b_GAMMA_03_pval,b_GAMMA_13_est,b_GAMMA_13_se,b_GAMMA_13_wald,b_GAMMA_13_pval,a_GAMMA_04_est,a_GAMMA_04_se,a_GAMMA_04_wald,a_GAMMA_04_pval,a_GAMMA_14_est,a_GAMMA_14_se,a_GAMMA_14_wald,a_GAMMA_14_pval,b_GAMMA_04_est,b_GAMMA_04_se,b_GAMMA_04_wald,b_GAMMA_04_pval,b_GAMMA_14_est,b_GAMMA_14_se,b_GAMMA_14_wald,b_GAMMA_14_pval,a_GAMMA_05_est,a_GAMMA_05_se,a_GAMMA_05_wald,a_GAMMA_05_pval,a_GAMMA_15_est,a_GAMMA_15_se,a_GAMMA_15_wald,a_GAMMA_15_pval,b_GAMMA_05_est,b_GAMMA_05_se,b_GAMMA_05_wald,b_GAMMA_05_pval,b_GAMMA_15_est,b_GAMMA_15_se,b_GAMMA_15_wald,b_GAMMA_15_pval,a_GAMMA_06_est,a_GAMMA_06_se,a_GAMMA_06_wald,a_GAMMA_06_pval,a_GAMMA_16_est,a_GAMMA_16_se,a_GAMMA_16_wald,a_GAMMA_16_pval,b_GAMMA_06_est,b_GAMMA_06_se,b_GAMMA_06_wald,b_GAMMA_06_pval,b_GAMMA_16_est,b_GAMMA_16_se,b_GAMMA_16_wald,b_GAMMA_16_pval,process_a,process_b,process_b_cell,process_b_row,process_b_domain,ab_CORR_00,ab_CORR_11,ab_CORR_residual,outcome_count,ab_CORR_00_z,ab_CORR_11_z,ab_CORR_residual_z,ab_ZETA_00_low,ab_ZETA_00_high,ab_ZETA_11_low,ab_ZETA_11_high,ab_ZETA_residual_low,ab_ZETA_residual_high,ab_CI95_00_low,ab_CI95_00_high,ab_CI95_11_low,ab_CI95_11_high,ab_CI95_residual_low,ab_CI95_residual_high,test_00,test_11,test_Res,uni_bi
Mplus VERSION 7.31,0.1,12/01/2015,12:47 PM,b1_male_aehplus_grip_fev.out, ELSA_Portland_New_nomiss_years.dat,C:/Users/andkov/Documents/GitHub/IALSA-2015-Portland/studies/elsa/physical/b1_male_aehplus_grip_fev.out,elsa,b1,male,aehplus,3091,6,NA,41,-27840.232,55762.465,56009.951,55879.677,55763.5945506724,TRUE,TRUE,NA,0,0.712,0.157,4.53,0,0.003,0.002,1.493,0.136,-0.027,0.02,-1.373,0.17,-0.019,0.018,-1.066,0.287,0.025,0.049,0.513,0.608,39.846,2.975,13.395,0,0.054,0.045,1.193,0.233,-0.578,0.334,-1.73,0.084,18.413,0.959,19.197,0,0.363,0.037,9.875,0,0.001,0.001,1.707,0.088,-0.011,0.005,-2.379,0.017,0.192,0.018,10.97,0,34.6,0.398,86.982,0,-0.637,0.054,-11.835,0,2.621,0.041,63.585,0,-0.033,0.006,-5.375,0,0.187,0.041,4.581,0,0.42,0.342,1.227,0.22,0.013,0.026,0.516,0.606,-0.43,0.018,-24.36,0,-0.013,0.002,-5.483,0,-0.033,0.002,-18.261,0,0,0,-1.387,0.165,1.334,0.35,3.811,0,-0.041,0.044,-0.934,0.35,0.22,0.035,6.294,0,-0.008,0.005,-1.672,0.095,0.29,0.023,12.394,0,0.002,0.003,0.605,0.545,0.034,0.003,13.154,0,0,0,-0.192,0.848,-0.333,0.34,-0.978,0.328,-0.015,0.04,-0.375,0.707,-0.218,0.034,-6.376,0,0.004,0.004,0.828,0.408,0.025,0.453,0.054,0.957,-0.17,0.059,-2.891,0.004,-0.205,0.046,-4.411,0,0.004,0.006,0.639,0.523,-1.585,0.581,-2.727,0.006,-0.212,0.067,-3.179,0.001,-0.012,0.056,-0.211,0.833,-0.022,0.009,-2.589,0.01,grip,fev,fev,fev,pulmonary,0.187212272828775,0.408248290463863,0.0132961870998329,2,0.189446616359815,0.433507363245283,0.0132969707210185,0.154176292685513,0.224716940034118,0.39823703957098,0.468777686919585,-0.0219733529532841,0.048567294395321,0.152966190120396,0.221009250870883,0.378439495403945,0.437211179877591,-0.0219698171843723,0.0485291438358156,ERROR,ERROR,TRUE,b
Mplus VERSION 7.31,0.1,12/01/2015,12:52 PM,b1_male_aehplus_grip_gait.out, ELSA_Portland_New_nomiss_years.dat,C:/Users/andkov/Documents/GitHub/IALSA-2015-Portland/studies/elsa/physical/b1_male_aehplus_grip_gait.out,elsa,b1,male,aehplus,3091,6,NA,41,-21281.844,42645.687,42893.174,42762.9,42646.8165506724,TRUE,TRUE,NA,0,0.335,0.067,5.034,0,0.001,0.001,1.436,0.151,0.004,0.008,0.457,0.648,-0.007,0.008,-0.89,0.374,0.014,0.018,0.786,0.432,40.496,2.987,13.559,0,0.07,0.046,1.535,0.125,-0.662,0.337,-1.966,0.049,18.144,0.937,19.374,0,0.036,0.004,8.809,0,0,0,1.317,0.188,-0.001,0.001,-1.123,0.262,0.025,0.001,21.312,0,34.624,0.398,87.077,0,-0.646,0.054,-12.02,0,0.88,0.015,58.928,0,-0.017,0.002,-8.662,0,0.277,0.053,5.219,0,0.548,0.405,1.352,0.176,0.022,0.027,0.789,0.43,-0.428,0.018,-24.282,0,-0.014,0.002,-5.841,0,-0.008,0.001,-9.448,0,0,0,-4.081,0,1.337,0.35,3.82,0,-0.045,0.044,-1.026,0.305,0.101,0.013,7.753,0,0.003,0.002,2.061,0.039,0.289,0.023,12.359,0,0.002,0.003,0.661,0.509,0.005,0.001,4.757,0,0,0,-1.38,0.168,-0.338,0.34,-0.994,0.32,-0.013,0.04,-0.323,0.746,-0.041,0.014,-2.895,0.004,0,0.002,-0.13,0.897,0.016,0.453,0.035,0.972,-0.164,0.059,-2.79,0.005,-0.037,0.016,-2.255,0.024,-0.002,0.002,-1.07,0.284,-1.58,0.58,-2.725,0.006,-0.214,0.066,-3.224,0.001,-0.063,0.021,-3.058,0.002,-0.001,0.003,-0.357,0.721,grip,gait,gait,gait,gait,0.27745176553505,Inf,0.0207869854820775,2,0.284919193090999,NaN,0.0207899802687966,0.249648869416696,0.320189516765301,NaN,NaN,-0.0144803434055059,0.0560603039430991,0.244588566067332,0.309678273254664,NaN,NaN,-0.0144793314092498,0.0560016496928809,ERROR,NA,TRUE,b
Mplus VERSION 7.2 (Mac),0.1,10/25/2015, 6:32 PM,b1_female_aehplus_grip_gait.out,"""C:\Users\wuche\Dropbox\Research\IALSA\Physical_Project\Physical_new.dat""",C:/Users/andkov/Documents/GitHub/IALSA-2015-Portland/studies/hrs/physical/b1_female_aehplus_grip_gait.out,hrs,b1,female,aehplus,285,3,NA,41,-1969.431,4020.861,4170.614,4040.6,4035.03383950617,TRUE,TRUE,NA,0,0.09,0.057,1.577,0.115,0,0.002,0.128,0.898,0.016,0.012,1.322,0.186,0.018,0.011,1.645,0.1,0.009,0.025,0.352,0.725,11.066,1.467,7.543,0,0.051,0.086,0.597,0.55,0.188,0.281,0.67,0.503,8.345,0.904,9.235,0,0.017,0.004,4.39,0,0,0,0.466,0.641,0,0.001,0.032,0.974,0.027,0.003,8.601,0,22.765,0.596,38.222,0,-0.293,0.12,-2.431,0.015,0.766,0.025,30.477,0,-0.035,0.005,-6.834,0,0.207,0.132,1.563,0.118,0.127,1.002,0.127,0.899,0.018,0.052,0.353,0.724,-0.266,0.038,-7.026,0,-0.008,0.008,-1.053,0.292,-0.009,0.002,-4.459,0,-0.001,0,-3.015,0.003,-0.062,0.079,-0.785,0.433,-0.024,0.017,-1.385,0.166,0.016,0.004,4.421,0,0.001,0.001,1.566,0.117,9.508,4.962,1.916,0.055,1.382,0.863,1.601,0.109,0.079,0.184,0.429,0.668,-0.027,0.044,-0.606,0.545,0.063,0.519,0.121,0.904,0.01,0.097,0.107,0.915,-0.031,0.023,-1.361,0.173,-0.001,0.006,-0.197,0.843,-0.66,0.541,-1.22,0.223,-0.051,0.125,-0.412,0.68,-0.036,0.026,-1.387,0.165,0.002,0.006,0.309,0.757,-0.219,0.647,-0.338,0.735,-0.173,0.111,-1.555,0.12,-0.046,0.029,-1.615,0.106,-0.001,0.006,-0.167,0.868,grip,gait,gait,gait,gait,0.207502204882751,NaN,0.018960398324232,2,0.210559743976894,NaN,0.0189626708813435,0.0938455871679421,0.327273900785845,NaN,NaN,-0.0977514859276081,0.135676827690295,0.0935710550668566,0.316069132670784,NaN,NaN,-0.0974413213815741,0.134850390316681,ERROR,NA,TRUE,b
Mplus VERSION 7.2 (Mac),0.1,10/25/2015, 6:52 PM,b1_female_aehplus_grip_pef.out," ""C:\Users\wuche\Dropbox\Research\IALSA\Physical_Project\Physical_new.dat""",C:/Users/andkov/Documents/GitHub/IALSA-2015-Portland/studies/hrs/physical/b1_female_aehplus_grip_pef.out,hrs,b1,female,aehplus,285,3,NA,41,-6466.246,13014.492,13164.244,13034.23,13028.6648395062,TRUE,TRUE,NA,0,53.681,17.289,3.105,0.002,-0.385,0.734,-0.524,0.6,2.074,3.183,0.652,0.515,3.139,3.032,1.035,0.301,9.957,8.031,1.24,0.215,11.144,1.469,7.587,0,0.059,0.087,0.683,0.494,0.142,0.29,0.49,0.624,8.313,0.896,9.275,0,3093.094,397.974,7.772,0,9.106,15.741,0.578,0.563,-0.217,54.812,-0.004,0.997,1752.055,206.216,8.496,0,22.766,0.594,38.318,0,-0.278,0.119,-2.338,0.019,253.712,9.867,25.714,0,-2.861,1.811,-1.58,0.114,0.289,0.087,3.314,0.001,-0.524,1.121,-0.467,0.64,0.082,0.067,1.232,0.218,-0.266,0.038,-7.012,0,-0.008,0.008,-1,0.317,-3.23,0.596,-5.415,0,-0.474,0.091,-5.207,0,-0.064,0.08,-0.803,0.422,-0.024,0.017,-1.384,0.166,3.919,1.354,2.894,0.004,-0.07,0.267,-0.263,0.793,9.498,4.95,1.919,0.055,1.394,0.861,1.619,0.105,83.284,53.59,1.554,0.12,14.839,8.363,1.774,0.076,0.063,0.519,0.122,0.903,0.005,0.098,0.047,0.962,-18.815,8.278,-2.273,0.023,-0.711,1.293,-0.55,0.583,-0.653,0.543,-1.203,0.229,-0.044,0.128,-0.341,0.733,-5.696,9.461,-0.602,0.547,0.05,1.715,0.029,0.977,-0.201,0.648,-0.311,0.756,-0.188,0.113,-1.67,0.095,1.543,10.488,0.147,0.883,-1.325,1.596,-0.83,0.407,grip,pef,pef,pef,pulmonary,0.289136877464022,-0.525255853231933,0.0825041414326866,2,0.29762414446191,-0.583570713523254,0.0826921097888739,0.180909987652958,0.414338301270862,-0.700284870332205,-0.466856556714302,-0.0340220470200778,0.199406266597826,0.178961854509616,0.392150063396147,-0.60454856446462,-0.435655976293692,-0.0340089262587366,0.196804650096175,ERROR,ERROR,TRUE,b
Mplus VERSION 7.2 (Mac),0.1,10/25/2015, 6:53 PM,b1_female_aehplus_pef_gait.out," ""C:\Users\wuche\Dropbox\Research\IALSA\Physical_Project\Physical_new.dat""",C:/Users/andkov/Documents/GitHub/IALSA-2015-Portland/studies/hrs/physical/b1_female_aehplus_pef_gait.out,hrs,b1,female,aehplus,285,3,NA,41,-4186.764,8455.528,8605.28,8475.267,8469.70083950617,TRUE,TRUE,NA,0,2.097,0.876,2.393,0.017,0.018,0.037,0.482,0.63,0.122,0.182,0.672,0.502,0.095,0.16,0.596,0.551,0.956,0.42,2.28,0.023,3091.998,396.555,7.797,0,8.317,15.767,0.527,0.598,1.155,54.471,0.021,0.983,1757.838,206.474,8.514,0,0.017,0.004,4.403,0,0,0,0.513,0.608,0,0.001,-0.033,0.974,0.027,0.003,8.612,0,253.632,9.883,25.664,0,-2.913,1.819,-1.601,0.109,0.767,0.025,30.388,0,-0.036,0.005,-6.955,0,0.287,0.113,2.543,0.011,0.577,1.212,0.476,0.634,0.138,0.06,2.313,0.021,-3.242,0.596,-5.437,0,-0.474,0.091,-5.22,0,-0.009,0.002,-4.433,0,-0.001,0,-3.146,0.002,3.935,1.359,2.894,0.004,-0.061,0.267,-0.226,0.821,0.016,0.004,4.372,0,0.001,0.001,1.753,0.08,82.393,53.722,1.534,0.125,14.704,8.365,1.758,0.079,0.086,0.184,0.466,0.641,-0.034,0.045,-0.763,0.445,-18.758,8.292,-2.262,0.024,-0.744,1.3,-0.572,0.567,-0.031,0.023,-1.364,0.173,-0.001,0.006,-0.257,0.797,-5.481,9.48,-0.578,0.563,0.013,1.718,0.008,0.994,-0.037,0.026,-1.417,0.157,0.002,0.006,0.403,0.687,1.378,10.513,0.131,0.896,-1.356,1.614,-0.84,0.401,-0.045,0.029,-1.588,0.112,-0.002,0.006,-0.285,0.776,pef,gait,gait,gait,gait,0.289237345835981,Inf,0.138767123500231,2,0.297733781707554,NaN,0.139668272790747,0.181019624898602,0.414447938516506,NaN,NaN,0.0229541159817953,0.256382429599699,0.179067978282661,0.392242836453738,NaN,NaN,0.0229500853888554,0.250908796028423,ERROR,NA,TRUE,b
Mplus VERSION 7.2 (Mac),0.1,10/25/2015, 6:54 PM,b1_male_aehplus_grip_gait.out," ""C:\Users\wuche\Dropbox\Research\IALSA\Physical_Project\Physical_new.dat""",C:/Users/andkov/Documents/GitHub/IALSA-2015-Portland/studies/hrs/physical/b1_male_aehplus_grip_gait.out,hrs,b1,male,aehplus,236,3,NA,41,-1935.631,3953.262,4095.279,3965.325,3971.01457731959,TRUE,TRUE,NA,0,0.12,0.091,1.326,0.185,0,0.004,0.134,0.893,0.015,0.018,0.857,0.391,0.011,0.015,0.746,0.456,0.036,0.043,0.852,0.394,27.592,3.947,6.99,0,0.034,0.161,0.213,0.831,0.464,0.508,0.913,0.361,15.205,2.164,7.025,0,0.022,0.004,5.251,0,0.001,0,2.098,0.036,-0.001,0.001,-1.243,0.214,0.026,0.003,7.875,0,34.857,1.163,29.972,0,-0.725,0.193,-3.749,0,0.827,0.042,19.713,0,-0.025,0.009,-2.799,0.005,0.155,0.113,1.366,0.172,0.102,0.755,0.135,0.892,0.058,0.067,0.87,0.384,-0.52,0.08,-6.462,0,-0.014,0.011,-1.263,0.207,-0.005,0.002,-1.966,0.049,-0.001,0.001,-2.093,0.036,0.064,0.127,0.503,0.615,-0.02,0.02,-1.004,0.316,0.008,0.005,1.72,0.085,0.001,0.001,1.403,0.161,25.429,6.701,3.795,0,0.122,0.896,0.136,0.892,0.118,0.199,0.593,0.553,-0.033,0.05,-0.659,0.51,1.105,0.872,1.267,0.205,-0.086,0.147,-0.582,0.56,0.023,0.029,0.79,0.43,-0.006,0.007,-0.843,0.399,1.921,0.813,2.363,0.018,-0.255,0.132,-1.928,0.054,-0.029,0.028,-1.046,0.296,0.002,0.007,0.338,0.736,-3.038,1.106,-2.747,0.006,0.028,0.183,0.154,0.878,-0.041,0.034,-1.177,0.239,-0.012,0.008,-1.444,0.149,grip,gait,gait,gait,gait,0.154020424120157,0,0.0572562123019473,2,0.155255964063479,0,0.0573189028393996,0.0268544542269473,0.283657473900011,-0.128401509836532,0.128401509836532,-0.0710826069971322,0.185720412675931,0.0268480006205183,0.276286765625154,-0.127700482931115,0.127700482931115,-0.0709631278966877,0.183614173403573,ERROR,-,TRUE,b
Mplus VERSION 7.2 (Mac),0.1,10/25/2015, 6:54 PM,b1_male_aehplus_grip_pef.out," ""C:\Users\wuche\Dropbox\Research\IALSA\Physical_Project\Physical_new.dat""",C:/Users/andkov/Documents/GitHub/IALSA-2015-Portland/studies/hrs/physical/b1_male_aehplus_grip_pef.out,hrs,b1,male,aehplus,236,3,NA,41,-5908.212,11898.424,12040.441,11910.486,11916.1765773196,TRUE,TRUE,NA,0,50.223,36.699,1.368,0.171,-0.183,1.153,-0.159,0.874,12.848,6.344,2.025,0.043,5.585,6.617,0.844,0.399,25.029,15.288,1.637,0.102,27.524,3.948,6.971,0,0.039,0.161,0.24,0.81,0.46,0.513,0.896,0.37,15.183,2.166,7.011,0,7604.969,918.542,8.279,0,33.326,34.283,0.972,0.331,50.15,135.232,0.371,0.711,3000.279,409.444,7.328,0,34.884,1.159,30.109,0,-0.724,0.193,-3.758,0,344.855,18.022,19.136,0,-5.852,2.889,-2.025,0.043,0.11,0.078,1.415,0.157,-0.161,1.168,-0.138,0.89,0.117,0.068,1.714,0.087,-0.52,0.08,-6.469,0,-0.014,0.011,-1.265,0.206,-4.152,1.059,-3.922,0,-0.04,0.149,-0.265,0.791,0.063,0.127,0.498,0.619,-0.021,0.02,-1.031,0.302,7.912,1.949,4.06,0,-0.12,0.348,-0.344,0.731,25.275,6.68,3.784,0,0.16,0.897,0.178,0.859,172.839,83.363,2.073,0.038,14.116,12.617,1.119,0.263,1.09,0.87,1.253,0.21,-0.085,0.147,-0.579,0.563,-6.613,13.856,-0.477,0.633,0.958,2.087,0.459,0.646,1.921,0.814,2.36,0.018,-0.251,0.132,-1.899,0.058,11.554,13.494,0.856,0.392,-1.82,1.985,-0.917,0.359,-3.057,1.104,-2.768,0.006,0.028,0.184,0.152,0.879,-18.53,15.695,-1.181,0.238,-0.545,2.435,-0.224,0.823,grip,pef,pef,pef,pulmonary,0.109773662043697,-0.160519275624754,0.117269178055595,2,0.110217811370409,-0.161919659960282,0.117811221929072,-0.0181836984661228,0.238619321206941,-0.290321169796814,-0.0335181501237503,-0.0105902879074595,0.246212731765604,-0.0181816946033691,0.234191217440586,-0.28243039054034,-0.0335056035902827,-0.0105898920101379,0.241355285773152,-,ERROR,TRUE,b
Mplus VERSION 7.2 (Mac),0.1,10/25/2015, 6:55 PM,b1_male_aehplus_pef_gait.out," ""C:\Users\wuche\Dropbox\Research\IALSA\Physical_Project\Physical_new.dat""",C:/Users/andkov/Documents/GitHub/IALSA-2015-Portland/studies/hrs/physical/b1_male_aehplus_pef_gait.out,hrs,b1,male,aehplus,236,3,NA,41,-3764.964,7611.928,7753.945,7623.991,7629.68057731959,TRUE,TRUE,NA,0,3.896,1.369,2.846,0.004,0.127,0.065,1.951,0.051,-0.491,0.363,-1.356,0.175,-0.018,0.206,-0.087,0.931,0.446,0.666,0.67,0.503,7548.57,910.501,8.291,0,32.795,34.454,0.952,0.341,53.717,133.996,0.401,0.689,3016.005,413.52,7.293,0,0.022,0.004,5.338,0,0.001,0,2.257,0.024,-0.001,0.001,-1.402,0.161,0.025,0.003,7.793,0,345.231,17.936,19.248,0,-5.928,2.885,-2.055,0.04,0.826,0.042,19.645,0,-0.024,0.009,-2.661,0.008,0.301,0.1,3.014,0.003,0.845,0.482,1.753,0.08,0.051,0.076,0.672,0.501,-4.184,1.059,-3.951,0,-0.028,0.151,-0.183,0.855,-0.005,0.002,-1.984,0.047,-0.001,0.001,-2.043,0.041,7.875,1.939,4.062,0,-0.13,0.348,-0.373,0.709,0.009,0.005,1.76,0.078,0.001,0.001,1.256,0.209,170.272,83.414,2.041,0.041,15.622,12.642,1.236,0.217,0.114,0.199,0.573,0.567,-0.031,0.05,-0.623,0.533,-6.364,13.834,-0.46,0.645,1.024,2.089,0.49,0.624,0.023,0.03,0.768,0.443,-0.006,0.007,-0.762,0.446,11.89,13.458,0.884,0.377,-2.04,2,-1.02,0.308,-0.029,0.028,-1.024,0.306,0.001,0.007,0.211,0.833,-18.98,15.705,-1.209,0.227,-0.358,2.433,-0.147,0.883,-0.04,0.035,-1.17,0.242,-0.012,0.008,-1.47,0.142,pef,gait,gait,gait,gait,0.302325837362145,0.701293644872001,0.0513628159518332,2,0.312077436252358,0.869841603637756,0.051408054995196,0.183675926415826,0.440478946088889,0.741440093801224,0.998243113474288,-0.0769934548413358,0.179809564831728,0.181637876148128,0.414041361108946,0.630014443858169,0.760855320867167,-0.0768416758652873,0.177896465929246,ERROR,ERROR,TRUE,b
Mplus VERSION 7.11,0.1,10/30/2015, 9:49 AM,b1_female_aeh_grip_tug.out, C:\Users\Besitzer\Desktop\ilse 19.10.dat,C:/Users/andkov/Documents/GitHub/IALSA-2015-Portland/studies/ilse/physical/b1_female_aeh_grip_tug.out,ilse,b1,female,aeh,225,3,NA,29,-2907.75,5873.499,5972.566,5880.659,5882.42207692308,TRUE,TRUE,NA,0,-1.477,5.43,-0.272,0.786,0.035,0.135,0.262,0.794,-0.255,0.965,-0.264,0.792,-0.309,0.767,-0.402,0.688,1.565,2.304,0.679,0.497,421.158,68.11,6.183,0,4.941,1.342,3.682,0,-44.632,8.526,-5.235,0,171.335,20.635,8.303,0,1.416,0.606,2.337,0.019,0.001,0.01,0.155,0.877,-0.031,0.067,-0.469,0.639,1.744,0.254,6.869,0,84.873,13.479,6.296,0,-6.723,2.288,-2.939,0.003,4.973,1.454,3.421,0.001,0.239,0.181,1.319,0.187,-0.06,0.227,-0.266,0.79,0.41,1.693,0.242,0.809,0.091,0.132,0.686,0.493,2.536,1.819,1.394,0.163,-0.592,0.314,-1.881,0.06,-0.149,0.206,-0.725,0.468,0.007,0.025,0.272,0.785,-3.602,3.514,-1.025,0.305,0.692,0.485,1.428,0.153,-0.584,0.368,-1.586,0.113,0.057,0.054,1.058,0.29,0.578,0.308,1.879,0.06,-0.011,0.046,-0.239,0.811,0.001,0.026,0.049,0.961,0,0.003,0.057,0.954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grip,tug,tug,tug,gait,-0.0604820275008038,0.49792119973904,0.090535323371241,2,-0.0605559390705863,0.546538239521917,0.09078390902411,-0.192100108693133,0.07098823055196,0.414994069899371,0.678082409144464,-0.0407602605984364,0.222328078646656,-0.189771487070306,0.0708692260805592,0.392704844081609,0.590271346280297,-0.040737702572855,0.218735877703727,-,ERROR,TRUE,b
Mplus VERSION 7.11,0.1,<<<<<<< HEAD,<<<<<<< HEAD,b1_female_aehplus_grip_tug.out, C:\Users\Besitzer\Desktop\ilse 19.10.dat,C:/Users/andkov/Documents/GitHub/IALSA-2015-Portland/studies/ilse/physical/b1_female_aehplus_grip_tug.out,ilse,b1,female,aehplus,224,3,NA,37,-2888.235,5850.47,5976.701,5859.442,5865.58827956989,TRUE,TRUE,NA,0,-1.393,5.516,-0.253,0.801,0.036,0.14,0.256,0.798,-0.242,1.002,-0.241,0.809,-0.348,0.789,-0.442,0.659,1.683,2.365,0.712,0.477,422.822,69.528,6.081,0,5.173,1.439,3.595,0,-45.702,8.954,-5.104,0,167.402,20.671,8.098,0,1.422,0.622,2.287,0.022,0.002,0.01,0.155,0.877,-0.033,0.068,-0.484,0.628,1.726,0.273,6.312,0,87.873,13.615,6.454,0,-6.808,2.406,-2.83,0.005,4.856,1.551,3.131,0.002,0.212,0.199,1.066,0.286,-0.057,0.23,-0.248,0.804,0.403,1.63,0.247,0.805,0.099,0.138,0.719,0.472,2.817,1.832,1.537,0.124,-0.592,0.332,-1.782,0.075,-0.147,0.215,-0.684,0.494,0.003,0.028,0.118,0.906,-3.112,3.589,-0.867,0.386,0.67,0.498,1.347,0.178,-0.506,0.373,-1.357,0.175,0.049,0.053,0.911,0.362,0.632,0.324,1.948,0.051,-0.017,0.049,-0.348,0.728,0.008,0.025,0.296,0.767,0,0.003,-0.14,0.888,-4.983,3.749,-1.329,0.184,0.345,0.525,0.657,0.511,-0.234,0.365,-0.64,0.522,0.046,0.048,0.956,0.339,1.786,4.272,0.418,0.676,-0.023,0.615,-0.038,0.97,0.686,0.403,1.704,0.088,-0.046,0.05,-0.917,0.359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grip,tug,tug,tug,gait,-0.0568097044847915,0.35392909347632,0.0990109891166338,2,-0.0568709378929872,0.369928411867687,0.0993364462968599,-0.188712382854258,0.0749705070682831,0.238086966906417,0.501769856828958,-0.0325049986644104,0.23117789125813,-0.186503675783923,0.0748303629686416,0.23368799770164,0.463507918221428,-0.0324935555116207,0.2271457684529,-,ERROR,TRUE,b
